Transaction_ID,Date,Item_ID,Outlet_ID,Customer_ID,Quantity,Sales,Rating
TXN0003317,22-10-2023,ITM0043,OUT011,CUS01840,13,4299.17,1.7
TXN0006418,07-05-2023,ITM0130,OUT030,CUS00338,3,4943.72,1.6
TXN0004332,02-02-2021,ITM0472,OUT034,CUS01873,2,615.87,3.9
TXN0010081,08-10-2023,ITM0413,OUT042,CUS00672,6,2092.88,1.3
TXN0009923,07-09-2021,ITM0203,OUT035,CUS00895,1,2162.93,1.9
TXN0002774,26-07-2018,ITM0151,OUT010,CUS01984,9,1663.36,
TXN0002834,15-06-2021,ITM0328,OUT016,CUS00540,,443.03,3.1
TXN0009559,30-07-2022,ITM0144,OUT002,CUS00747,20,3762.35,3.3
TXN0007361,17-11-2023,ITM0454,OUT014,CUS01069,4,4182.51,3.9
TXN0004818,12-03-2022,ITM0045,OUT037,CUS00621,4,4515.65,2.0
TXN0006231,02-01-2020,ITM0218,OUT030,CUS01430,20,2815.46,2.5
TXN0002706,24-04-2023,ITM0438,OUT046,CUS01395,3,4454.09,3.1
TXN0001009,03-03-2018,ITM0176,OUT009,CUS01615,18,4184.64,3.9
TXN0002661,25-08-2022,ITM0071,OUT019,CUS00183,,1719.82,2.2
TXN0006851,13-02-2019,ITM0147,OUT046,CUS01414,11,2493.65,
TXN0006912,06-05-2023,ITM0316,OUT034,CUS00084,15,292.45,4.5
TXN0010269,10-10-2020,ITM0429,OUT050,CUS00991,12,3412.26,3.4
TXN0003729,,ITM0340,OUT039,CUS00560,,,3.1
TXN0001970,16-02-2021,ITM0374,OUT009,CUS00372,8,4773.85,4.5
TXN0002655,14-12-2022,ITM0336,OUT023,CUS01570,4,2855.99,3.6
TXN0003322,01-07-2023,ITM0110,OUT032,CUS00852,18,855.76,1.9
TXN0005606,16-04-2023,ITM0209,OUT041,CUS01227,6,1457.12,3.9
TXN0004484,29-09-2018,ITM0047,OUT036,CUS01211,9,2296.73,1.6
TXN0007216,20-10-2019,ITM0222,OUT027,CUS00138,17,3196.62,2.0
TXN0010018,17-09-2019,ITM0003,OUT001,CUS01425,15,2649.36,2.7
TXN0001433,31-07-2020,ITM0489,OUT008,CUS00145,6,1772.99,3.7
TXN0008841,30-03-2021,ITM0347,OUT033,CUS00958,7,4671.85,2.5
TXN0003731,23-11-2018,ITM0380,OUT005,CUS00683,15,1138.53,4.4
TXN0002715,02-10-2021,ITM0090,OUT006,CUS00190,13,4284.78,2.7
TXN0005952,24-12-2019,ITM0125,OUT035,CUS01253,20,4247.24,2.3
TXN0009802,27-05-2022,ITM0340,OUT008,CUS00765,1,1255.11,3.2
TXN0010267,17-06-2023,ITM0459,OUT044,CUS01527,17,2398.10,
TXN0001681,21-06-2019,ITM0132,OUT048,CUS01758,11,2817.99,2.2
TXN0003351,29-08-2019,ITM0069,OUT037,CUS00239,12,4319.40,
TXN0004847,30-03-2020,ITM0455,OUT040,CUS00484,15,,4.0
TXN0004690,16-10-2019,ITM0307,OUT035,CUS00920,1,3660.46,1.6
TXN0005010,25-11-2018,ITM0499,OUT048,CUS01633,,3774.73,4.4
TXN0002738,04-01-2019,ITM0469,OUT004,CUS01908,4,4670.59,2.4
TXN0001454,22-12-2022,ITM0488,OUT045,CUS00637,18,1841.63,4.8
TXN0003270,06-09-2018,ITM0224,OUT039,CUS01282,5,4737.16,4.3
TXN0005108,30-11-2019,ITM0263,OUT035,CUS01956,17,,2.3
TXN0008059,07-03-2018,ITM0128,OUT004,CUS01329,11,4132.64,4.2
TXN0002256,17-12-2018,ITM0419,OUT045,CUS00797,16,1709.90,4.1
TXN0008725,,ITM0110,OUT006,CUS00755,8,952.49,4.6
TXN0006171,19-11-2020,ITM0191,OUT038,CUS00468,7,687.39,3.6
TXN0006020,26-06-2022,ITM0108,OUT024,CUS00953,15,4866.99,2.7
TXN0001286,17-09-2022,ITM0257,OUT025,CUS01983,16,,3.7
TXN0007693,31-08-2019,ITM0369,OUT017,CUS00655,18,1485.56,2.6
TXN0003088,25-01-2020,ITM0489,OUT036,CUS00064,16,,2.8
TXN0009305,16-09-2022,ITM0480,OUT020,CUS01864,13,2801.24,3.8
TXN0005248,15-11-2023,ITM0418,OUT012,CUS00631,11,1370.17,1.6
TXN0009349,02-11-2019,ITM0027,OUT048,CUS00078,1,3059.87,
TXN0002507,22-03-2022,ITM0120,OUT050,CUS00625,19,2398.60,2.0
TXN0001203,14-12-2021,ITM0306,OUT039,CUS00527,20,2834.24,1.8
TXN0006550,20-02-2019,ITM0232,OUT030,CUS01606,18,3977.71,3.4
TXN0000871,12-11-2019,ITM0300,OUT032,CUS01618,18,387.04,1.6
TXN0000061,20-03-2018,ITM0087,OUT041,CUS00049,13,720.20,
TXN0006878,18-08-2020,ITM0012,OUT020,CUS01553,8,617.13,2.5
TXN0004937,20-01-2021,ITM0081,OUT050,CUS01078,15,2012.98,3.1
TXN0004524,02-10-2018,ITM0254,OUT043,CUS01694,3,1566.37,3.7
TXN0004623,20-09-2023,ITM0278,OUT041,CUS01238,10,4685.66,4.4
TXN0004223,16-07-2020,ITM0136,OUT050,CUS01710,12,1078.98,2.2
TXN0000992,23-03-2019,ITM0388,OUT004,CUS00638,20,2405.42,2.4
TXN0002443,01-10-2019,ITM0113,OUT020,CUS01779,2,127.08,1.6
TXN0006524,03-05-2018,ITM0374,OUT026,CUS01633,19,2139.31,1.9
TXN0006532,17-08-2023,ITM0139,OUT041,CUS01388,5,215.29,4.3
TXN0006801,15-04-2018,ITM0043,OUT029,CUS01840,9,214.95,4.5
TXN0001462,18-09-2020,ITM0241,OUT019,CUS00059,11,4518.61,1.6
TXN0003139,12-07-2018,ITM0494,OUT030,CUS00366,,4849.91,3.5
TXN0004909,17-01-2020,ITM0263,OUT043,CUS00751,13,2205.96,1.3
TXN0000044,09-02-2022,ITM0164,OUT028,CUS01597,17,1339.34,2.2
TXN0003503,27-05-2022,ITM0145,OUT031,CUS00542,10,1092.60,2.4
TXN0002288,19-07-2019,ITM0130,OUT030,CUS01695,6,1817.88,
TXN0008705,26-11-2020,ITM0150,OUT040,CUS00700,8,199.94,2.7
TXN0009907,21-10-2020,ITM0402,OUT019,CUS00201,15,2581.19,3.4
TXN0007245,08-11-2022,ITM0287,OUT041,CUS01209,5,2320.84,4.4
TXN0005285,,ITM0306,OUT042,CUS00805,1,450.15,3.0
TXN0010275,09-04-2020,ITM0108,OUT040,CUS01903,6,4040.59,1.2
TXN0004082,22-02-2022,ITM0105,OUT007,CUS00239,8,2671.62,4.7
TXN0004552,12-02-2020,ITM0350,OUT017,CUS01708,12,2603.27,2.2
TXN0010280,03-08-2023,ITM0074,OUT025,CUS01736,7,1806.83,
TXN0004276,18-09-2021,ITM0080,OUT025,CUS01798,3,3978.80,
TXN0004334,06-10-2021,ITM0469,OUT021,CUS00058,1,4176.29,4.1
TXN0010328,07-03-2020,ITM0013,OUT026,CUS01845,5,134.04,3.1
TXN0002604,05-12-2018,ITM0213,OUT030,CUS01894,2,,
TXN0003628,16-05-2018,ITM0392,OUT036,CUS00899,13,446.79,2.4
TXN0008283,20-03-2019,ITM0314,OUT020,CUS01771,13,2287.20,2.3
TXN0004063,25-08-2021,ITM0328,OUT007,CUS01820,6,3456.17,
TXN0006708,20-08-2020,ITM0369,OUT010,CUS01693,5,1011.72,4.8
TXN0009008,16-10-2020,ITM0422,OUT006,CUS01590,18,3653.02,3.8
TXN0007929,24-03-2022,ITM0026,OUT003,CUS01152,,613.57,2.0
TXN0000415,13-02-2022,ITM0450,OUT033,CUS01120,5,3896.63,4.5
TXN0001088,20-01-2018,ITM0024,OUT024,CUS01067,10,4189.04,4.2
TXN0007528,08-01-2019,ITM0432,OUT047,CUS01816,18,2261.48,2.7
TXN0008582,12-01-2018,ITM0112,OUT006,CUS00183,17,1430.84,3.2
TXN0000069,11-01-2022,ITM0018,OUT004,CUS00835,16,1737.08,
TXN0006533,27-11-2020,ITM0355,OUT036,CUS00483,10,1432.12,3.2
TXN0002170,03-07-2019,ITM0157,OUT044,CUS00339,14,4916.72,
TXN0008637,17-08-2018,ITM0455,OUT048,CUS00239,20,577.89,
TXN0002079,20-02-2021,ITM0056,OUT019,CUS00782,8,1870.43,1.1
TXN0003815,01-10-2018,ITM0200,OUT047,CUS00253,15,2661.83,1.7
TXN0006786,23-01-2018,ITM0265,OUT030,CUS00156,1,4558.16,4.6
TXN0009315,02-11-2019,ITM0382,OUT013,CUS01588,18,2800.61,4.8
TXN0002648,30-09-2021,ITM0258,OUT032,CUS00199,3,3566.00,3.8
TXN0004496,05-12-2019,ITM0348,OUT046,CUS01105,1,1986.03,1.7
TXN0009072,08-05-2019,ITM0275,OUT012,CUS00733,3,4490.28,4.6
TXN0000328,13-04-2020,ITM0329,OUT049,CUS00471,16,315.12,4.2
TXN0005382,09-05-2021,ITM0131,OUT027,CUS00909,1,4629.20,2.0
TXN0007892,27-06-2019,ITM0299,OUT014,CUS01864,16,1398.53,1.5
TXN0008254,27-08-2021,ITM0237,OUT038,CUS00570,15,175.44,
TXN0000542,14-09-2020,ITM0247,OUT019,CUS01189,7,4783.94,3.9
TXN0006211,17-08-2019,ITM0432,OUT007,CUS00753,10,2823.15,2.5
TXN0007599,07-09-2018,ITM0417,OUT029,CUS01823,9,1027.94,3.4
TXN0000911,26-08-2022,ITM0398,OUT031,CUS00327,17,4613.29,1.5
TXN0000919,21-09-2019,ITM0318,OUT041,CUS00943,1,1153.31,3.7
TXN0002846,12-03-2022,ITM0244,OUT028,CUS00109,8,4221.09,1.7
TXN0001383,14-12-2023,ITM0137,OUT047,CUS01076,14,3914.35,3.0
TXN0009480,12-02-2023,ITM0372,OUT036,CUS01830,14,2864.02,2.9
TXN0004551,03-05-2021,ITM0028,OUT027,CUS00655,16,3719.03,
TXN0009069,02-12-2023,ITM0424,OUT022,CUS01521,9,2645.91,2.8
TXN0009578,25-12-2020,ITM0482,OUT050,CUS01140,20,1901.90,3.9
TXN0000134,14-11-2023,ITM0395,OUT012,CUS00271,15,2378.09,2.9
TXN0010192,04-10-2023,ITM0477,OUT036,CUS01685,15,812.11,1.6
TXN0000485,24-11-2023,ITM0268,OUT004,CUS00788,3,3218.37,3.2
TXN0004718,14-06-2022,ITM0133,OUT020,CUS00222,12,2189.88,3.9
TXN0000785,06-03-2020,ITM0400,OUT039,CUS00774,8,3739.32,1.8
TXN0008181,03-12-2023,ITM0273,OUT029,CUS00283,14,1482.42,1.5
TXN0008529,03-06-2022,ITM0258,OUT007,CUS00773,19,1290.47,4.0
TXN0010099,,ITM0250,OUT036,CUS00843,2,1100.27,2.0
TXN0006287,27-05-2021,ITM0260,OUT002,CUS01002,8,2883.32,
TXN0006795,28-10-2019,ITM0072,OUT020,CUS01207,11,1478.95,4.1
TXN0001176,30-08-2023,ITM0471,OUT032,CUS00436,17,1213.18,2.2
TXN0001324,04-01-2023,ITM0191,OUT037,CUS01790,6,2198.81,2.8
TXN0001823,24-06-2023,ITM0204,OUT029,CUS00202,1,1623.58,4.1
TXN0007798,14-08-2019,ITM0203,OUT027,CUS01068,3,3702.13,2.5
TXN0001708,18-07-2018,ITM0377,OUT028,CUS00976,8,3538.91,4.0
TXN0005750,27-02-2023,ITM0159,OUT013,CUS00538,20,2941.84,2.3
TXN0009217,08-02-2021,ITM0004,OUT015,CUS01598,20,2642.22,2.5
TXN0007742,23-07-2023,ITM0415,OUT008,CUS00206,13,4510.23,2.2
TXN0009451,24-04-2018,ITM0253,OUT022,CUS01819,1,80.60,2.7
TXN0002586,09-03-2022,ITM0078,OUT031,CUS00353,12,1693.58,1.8
TXN0002101,16-12-2019,ITM0316,OUT018,CUS00090,14,3054.56,1.6
TXN0005518,04-01-2018,ITM0337,OUT006,CUS00166,10,3096.61,3.1
TXN0009886,28-11-2023,ITM0062,OUT017,CUS00571,12,3351.45,4.8
TXN0002055,26-04-2019,ITM0091,OUT048,CUS00745,20,,1.6
TXN0003624,23-03-2022,ITM0299,OUT012,CUS01271,,2151.93,1.4
TXN0003118,16-12-2018,ITM0415,OUT029,CUS01037,7,4469.34,5.0
TXN0007980,,ITM0049,OUT044,CUS00031,20,3432.26,3.0
TXN0000190,03-03-2020,ITM0126,OUT034,CUS01842,8,2724.42,3.5
TXN0001717,23-02-2021,ITM0001,OUT049,CUS01752,13,460.48,3.8
TXN0006307,11-10-2022,ITM0395,OUT050,CUS00034,14,1402.48,2.6
TXN0001639,11-09-2023,ITM0126,OUT013,CUS01697,8,214.92,1.3
TXN0005231,,ITM0393,OUT032,CUS01823,13,4420.66,1.3
TXN0009566,18-06-2022,ITM0252,OUT027,CUS00538,13,2155.83,3.9
TXN0003187,17-05-2022,ITM0392,OUT048,CUS00002,3,2121.01,1.9
TXN0004386,12-09-2018,ITM0449,OUT006,CUS01163,7,4344.43,1.0
TXN0006781,,ITM0273,OUT050,CUS00399,19,2514.12,2.2
TXN0000706,02-11-2022,ITM0462,OUT020,CUS00705,12,4884.23,1.9
TXN0009078,19-11-2022,ITM0206,OUT038,CUS00074,18,3352.95,2.2
TXN0008487,04-08-2021,ITM0336,OUT038,CUS00975,18,2975.23,
TXN0005752,13-01-2019,ITM0332,OUT003,CUS00742,,528.10,1.9
TXN0003986,16-08-2018,ITM0136,OUT015,CUS01320,11,,1.2
TXN0003532,18-08-2021,ITM0347,OUT032,CUS00313,2,140.32,3.0
TXN0001863,06-07-2019,ITM0450,OUT013,CUS01796,12,950.33,4.1
TXN0008142,10-04-2018,ITM0484,OUT042,CUS00355,17,4778.05,4.7
TXN0004041,15-06-2023,ITM0021,OUT031,CUS00071,6,1621.58,4.7
TXN0006456,20-05-2018,ITM0442,OUT006,CUS01965,10,,4.3
TXN0000212,15-12-2023,ITM0191,OUT045,CUS00252,2,2365.80,1.1
TXN0006487,13-08-2018,ITM0212,OUT032,CUS00195,10,453.01,2.4
TXN0004091,12-06-2020,ITM0114,OUT033,CUS00306,14,4106.36,1.1
TXN0004364,26-09-2023,ITM0357,OUT020,CUS01114,8,135.93,4.2
TXN0006097,20-06-2019,ITM0361,OUT017,CUS00806,16,2567.56,3.9
TXN0004732,20-02-2019,ITM0241,OUT015,CUS00975,10,2454.63,3.0
TXN0008840,,ITM0296,OUT004,CUS01907,4,888.78,4.3
TXN0002690,28-01-2019,ITM0050,OUT009,CUS01379,20,4435.44,4.4
TXN0006534,14-04-2021,ITM0166,OUT024,CUS00821,12,852.82,1.1
TXN0001339,14-10-2020,ITM0096,OUT019,CUS00382,13,3741.18,3.2
TXN0006183,01-09-2018,ITM0299,OUT004,CUS01732,3,418.37,4.5
TXN0002042,11-09-2019,ITM0388,OUT032,CUS00993,20,2414.78,3.8
TXN0004815,22-11-2018,ITM0125,OUT048,CUS00907,2,1350.61,
TXN0006594,15-03-2022,ITM0456,OUT039,CUS00219,14,24.02,2.7
TXN0005016,23-10-2022,ITM0492,OUT017,CUS00737,9,1917.01,4.9
TXN0007801,18-10-2022,ITM0288,OUT037,CUS00587,9,3869.14,4.8
TXN0004037,07-04-2020,ITM0179,OUT033,CUS00383,14,607.19,1.8
TXN0008432,08-07-2021,ITM0295,OUT013,CUS00156,11,2066.93,3.6
TXN0002554,19-01-2022,ITM0376,OUT037,CUS01111,15,2162.50,3.7
TXN0005670,19-07-2020,ITM0088,OUT026,CUS01962,20,1130.79,1.8
TXN0000185,28-02-2021,ITM0152,OUT043,CUS00370,4,4729.20,1.5
TXN0009200,15-08-2020,ITM0365,OUT020,CUS00893,20,578.02,1.9
TXN0008216,03-11-2022,ITM0486,OUT022,CUS01250,8,4420.55,4.3
TXN0007527,27-05-2023,ITM0017,OUT016,CUS00384,9,1387.57,2.8
TXN0004779,20-07-2018,ITM0254,OUT020,CUS01884,13,712.30,4.2
TXN0000015,07-10-2023,ITM0186,OUT049,CUS01946,,882.39,4.0
TXN0001844,22-04-2023,ITM0186,OUT009,CUS01415,18,2184.31,3.4
TXN0010381,10-05-2020,ITM0472,OUT041,CUS00546,8,3049.48,4.7
TXN0007299,25-03-2020,ITM0357,OUT045,CUS01940,2,3542.93,1.1
TXN0007631,16-03-2020,ITM0393,OUT012,CUS00396,12,3162.63,3.8
TXN0005411,09-02-2021,ITM0295,OUT047,CUS01276,13,1792.99,2.6
TXN0001090,04-07-2018,ITM0094,OUT017,CUS00766,8,3372.46,3.3
TXN0002413,,ITM0188,OUT042,CUS01088,20,236.84,5.0
TXN0007301,05-12-2021,ITM0305,OUT013,CUS01168,2,791.63,2.1
TXN0007510,15-08-2022,ITM0009,OUT013,CUS00102,9,2060.51,1.8
TXN0009712,08-10-2020,ITM0247,OUT004,CUS00319,7,4412.02,1.8
TXN0001596,05-11-2023,ITM0172,OUT045,CUS00834,16,611.15,4.0
TXN0006237,07-09-2020,ITM0243,OUT043,CUS00409,16,3338.48,2.0
TXN0001522,01-11-2021,ITM0187,OUT004,CUS00589,19,4250.84,4.5
TXN0003444,01-03-2018,ITM0026,OUT047,CUS01919,16,3723.51,3.9
TXN0005625,18-09-2022,ITM0296,OUT034,CUS01878,17,2393.93,1.6
TXN0005460,20-02-2019,ITM0445,OUT007,CUS00890,6,4398.52,1.4
TXN0003617,,ITM0428,OUT047,CUS00879,14,4997.86,1.7
TXN0000218,17-10-2020,ITM0473,OUT050,CUS01311,5,1977.99,1.3
TXN0006032,,ITM0088,OUT035,CUS00688,18,3893.37,1.4
TXN0010002,13-09-2020,ITM0046,OUT026,CUS00846,15,1935.44,1.6
TXN0007486,28-06-2020,ITM0237,OUT019,CUS01325,14,3172.97,4.4
TXN0000895,24-02-2021,ITM0432,OUT008,CUS01109,3,4485.56,4.5
TXN0001678,13-08-2023,ITM0003,OUT046,CUS00152,11,1784.14,2.0
TXN0009528,12-06-2019,ITM0406,OUT004,CUS01041,16,285.50,4.5
TXN0008014,27-05-2021,ITM0034,OUT006,CUS00920,,4975.65,4.1
TXN0005621,19-01-2018,ITM0095,OUT047,CUS01383,,587.42,3.6
TXN0005007,21-12-2021,ITM0205,OUT036,CUS01098,6,4098.46,3.6
TXN0008935,13-10-2020,ITM0216,OUT049,CUS01644,13,305.60,4.7
TXN0006824,05-11-2018,ITM0185,OUT005,CUS00451,12,1743.35,4.8
TXN0005337,20-04-2023,ITM0242,OUT002,CUS00545,13,4223.51,4.4
TXN0000483,19-01-2023,ITM0469,OUT020,CUS01924,16,2190.32,1.8
TXN0006702,01-01-2019,ITM0328,OUT045,CUS01184,17,3939.78,4.7
TXN0001241,06-07-2019,ITM0389,OUT025,CUS00793,5,4830.77,4.2
TXN0000594,22-11-2021,ITM0075,OUT011,CUS01570,17,3338.40,2.3
TXN0007240,22-01-2018,ITM0443,OUT005,CUS01308,19,4845.70,2.8
TXN0010238,23-12-2019,ITM0318,OUT020,CUS01667,,4654.92,4.1
TXN0006543,31-01-2021,ITM0442,OUT009,CUS00254,18,823.73,1.1
TXN0003099,13-03-2018,ITM0135,OUT013,CUS00917,17,35.18,1.4
TXN0009396,22-03-2023,ITM0184,OUT019,CUS01373,13,3300.14,1.0
TXN0004038,28-02-2021,ITM0064,OUT039,CUS01067,16,2238.63,1.6
TXN0001157,25-10-2018,ITM0039,OUT006,CUS01058,20,2076.22,4.7
TXN0004251,06-02-2019,ITM0289,OUT005,CUS01211,16,4863.18,1.9
TXN0008746,25-01-2023,ITM0090,OUT046,CUS01311,12,,4.9
TXN0001023,12-10-2018,ITM0168,OUT005,CUS00322,20,2189.90,2.7
TXN0008826,11-01-2018,ITM0032,OUT016,CUS00426,,4007.81,2.3
TXN0002534,14-02-2022,ITM0371,OUT041,CUS00796,,3112.18,1.3
TXN0005018,24-10-2022,ITM0009,OUT007,CUS00627,18,542.69,3.2
TXN0006491,12-10-2023,ITM0280,OUT010,CUS01037,17,4870.38,2.7
TXN0007168,,ITM0287,OUT030,CUS00352,8,4135.94,3.9
TXN0007241,09-06-2021,ITM0307,OUT008,CUS01466,17,1978.14,3.3
TXN0008900,17-09-2023,ITM0136,OUT036,CUS01997,16,2385.70,2.2
TXN0006006,25-02-2022,ITM0053,OUT010,CUS00236,11,4012.31,1.6
TXN0004292,29-09-2018,ITM0270,OUT022,CUS00720,4,48.31,2.7
TXN0007818,23-04-2018,ITM0331,OUT022,CUS00101,9,4072.61,2.5
TXN0009940,22-09-2019,ITM0193,OUT046,CUS00665,18,4125.41,3.1
TXN0005821,26-12-2022,ITM0302,OUT032,CUS01046,12,2207.73,1.8
TXN0003861,21-04-2018,ITM0127,OUT015,CUS00275,11,4990.84,4.5
TXN0003646,04-10-2021,ITM0134,OUT017,CUS00085,6,4045.16,2.1
TXN0008636,18-12-2018,ITM0294,OUT042,CUS01875,1,,4.1
TXN0005427,20-01-2019,ITM0311,OUT035,CUS01469,10,4216.29,3.8
TXN0003017,13-05-2022,ITM0285,OUT047,CUS00549,14,4296.03,4.7
TXN0002357,13-06-2019,ITM0092,OUT005,CUS00977,12,1523.72,2.3
TXN0004891,08-07-2023,ITM0105,OUT033,CUS00329,7,2971.62,4.4
TXN0007740,22-10-2020,ITM0476,OUT018,CUS01693,3,4635.09,1.4
TXN0009492,05-05-2019,ITM0093,OUT017,CUS00737,18,4240.62,1.5
TXN0007652,25-06-2020,ITM0397,OUT036,CUS01399,12,3374.78,5.0
TXN0007158,10-07-2022,ITM0371,OUT010,CUS00174,,1254.30,2.6
TXN0010195,07-06-2020,ITM0377,OUT013,CUS01044,4,805.65,3.6
TXN0009688,04-03-2023,ITM0422,OUT043,CUS01398,14,3764.17,3.0
TXN0004011,02-10-2020,ITM0162,OUT035,CUS01523,4,770.17,1.8
TXN0009587,23-04-2019,ITM0220,OUT005,CUS00627,10,3863.77,1.6
TXN0008127,03-08-2019,ITM0284,OUT032,CUS00253,5,,3.4
TXN0001910,11-05-2018,ITM0008,OUT022,CUS00499,,965.03,1.8
TXN0008145,13-06-2018,ITM0491,OUT048,CUS01635,20,2067.88,4.3
TXN0009538,10-05-2019,ITM0305,OUT033,CUS00948,,4685.33,2.9
TXN0006213,02-12-2019,ITM0408,OUT024,CUS00515,4,498.86,1.1
TXN0006864,14-08-2018,ITM0279,OUT022,CUS00400,6,2762.88,1.0
TXN0006443,21-08-2021,ITM0396,OUT030,CUS00233,8,333.77,3.4
TXN0006087,05-01-2019,ITM0472,OUT045,CUS01885,6,510.42,2.3
TXN0003170,12-07-2018,ITM0094,OUT011,CUS00074,19,,4.4
TXN0000160,14-09-2021,ITM0210,OUT030,CUS00904,3,2012.35,
TXN0005438,18-11-2018,ITM0189,OUT044,CUS00139,3,2272.87,1.4
TXN0006180,26-04-2020,ITM0141,OUT048,CUS01312,6,138.82,3.2
TXN0004608,22-06-2023,ITM0396,OUT041,CUS00382,11,,4.8
TXN0005106,17-03-2019,ITM0053,OUT025,CUS01648,4,1658.52,3.8
TXN0005991,12-08-2023,ITM0110,OUT050,CUS01779,13,,3.1
TXN0004926,26-07-2018,ITM0493,OUT023,CUS01405,17,3940.05,2.1
TXN0005587,22-02-2019,ITM0496,OUT003,CUS00210,17,4608.83,1.4
TXN0002459,16-04-2018,ITM0363,OUT008,CUS01621,19,4058.57,4.3
TXN0004650,23-12-2020,ITM0277,OUT042,CUS00371,8,1491.56,3.1
TXN0007088,02-03-2021,ITM0141,OUT043,CUS01306,17,4182.58,4.8
TXN0003741,20-10-2019,ITM0061,OUT001,CUS01484,19,761.60,3.8
TXN0007903,28-01-2020,ITM0047,OUT033,CUS00868,9,4200.66,2.1
TXN0009284,27-02-2023,ITM0160,OUT044,CUS01104,14,2901.11,3.5
TXN0005823,12-04-2019,ITM0345,OUT006,CUS00824,6,4772.72,2.1
TXN0007324,27-03-2022,ITM0278,OUT050,CUS01726,19,4024.62,2.4
TXN0004964,09-12-2020,ITM0330,OUT033,CUS01601,7,4759.38,1.6
TXN0008213,14-06-2021,ITM0280,OUT014,CUS00153,5,4686.32,1.6
TXN0005806,14-03-2019,ITM0490,OUT003,CUS00923,17,15.32,1.5
TXN0003160,11-06-2019,ITM0250,OUT001,CUS00435,17,1458.22,1.4
TXN0007372,06-03-2022,ITM0080,OUT027,CUS00853,19,601.60,4.2
TXN0005640,12-10-2022,ITM0479,OUT015,CUS00069,5,2311.98,1.2
TXN0005027,22-06-2022,ITM0475,OUT004,CUS00064,19,4896.58,3.2
TXN0005013,22-04-2018,ITM0379,OUT001,CUS00561,7,578.99,3.6
TXN0003365,19-01-2020,ITM0046,OUT002,CUS00712,13,,4.2
TXN0007908,07-10-2023,ITM0297,OUT037,CUS00492,11,,2.0
TXN0006462,19-08-2018,ITM0374,OUT029,CUS00718,14,3261.54,3.5
TXN0001015,,ITM0075,OUT013,CUS00664,17,2345.13,4.9
TXN0004209,26-02-2022,ITM0211,OUT005,CUS00932,5,1174.36,1.6
TXN0003962,17-07-2023,ITM0410,OUT002,CUS00418,13,1888.23,4.4
TXN0004856,07-02-2018,ITM0088,OUT043,CUS01112,4,4874.22,1.1
TXN0000434,14-07-2023,ITM0473,OUT001,CUS01417,16,2161.95,1.5
TXN0005758,29-10-2018,ITM0473,OUT047,CUS00243,3,3604.28,4.5
TXN0008383,16-11-2020,ITM0242,OUT007,CUS01679,9,943.43,4.5
TXN0006519,09-03-2022,ITM0409,OUT042,CUS01853,14,1711.01,1.5
TXN0001807,06-02-2023,ITM0127,OUT040,CUS00150,1,1123.82,5.0
TXN0007437,11-09-2021,ITM0418,OUT030,CUS00506,16,4469.09,1.3
TXN0005212,12-08-2023,ITM0225,OUT040,CUS01353,1,4804.85,2.7
TXN0004635,03-11-2018,ITM0097,OUT019,CUS01188,10,1805.51,3.6
TXN0003112,05-02-2020,ITM0113,OUT024,CUS01152,,2757.75,4.9
TXN0004447,05-06-2022,ITM0238,OUT029,CUS01710,13,3782.01,2.2
TXN0005054,12-10-2018,ITM0433,OUT043,CUS01497,15,877.61,3.4
TXN0001781,01-01-2022,ITM0179,OUT043,CUS00749,,1667.92,1.5
TXN0002681,02-12-2019,ITM0039,OUT049,CUS00612,16,2993.66,4.6
TXN0000272,10-01-2022,ITM0490,OUT035,CUS01191,3,2925.89,1.4
TXN0005384,17-01-2021,ITM0270,OUT033,CUS00305,7,4995.88,1.3
TXN0006025,18-09-2018,ITM0121,OUT015,CUS01832,19,686.55,3.9
TXN0008687,18-03-2019,ITM0195,OUT036,CUS01487,17,4606.10,4.0
TXN0000182,05-03-2022,ITM0275,OUT032,CUS00823,10,3748.42,3.2
TXN0010499,11-01-2018,ITM0100,OUT043,CUS01289,5,1668.86,1.4
TXN0005022,08-10-2023,ITM0482,OUT046,CUS01402,13,4557.79,4.0
TXN0003473,25-09-2018,ITM0190,OUT039,CUS00204,9,1069.64,2.6
TXN0009202,20-11-2022,ITM0028,OUT019,CUS00961,14,1405.39,2.3
TXN0000383,19-06-2018,ITM0491,OUT001,CUS01220,11,1411.56,3.9
TXN0005564,17-10-2021,ITM0379,OUT004,CUS00018,20,,1.6
TXN0000453,29-08-2020,ITM0483,OUT030,CUS01551,12,3199.08,2.0
TXN0004734,01-09-2022,ITM0426,OUT029,CUS00981,4,3397.76,2.3
TXN0001551,08-09-2019,ITM0025,OUT041,CUS01039,15,834.10,3.0
TXN0002126,01-11-2019,ITM0262,OUT006,CUS00655,9,375.89,2.2
TXN0006762,02-02-2023,ITM0483,OUT021,CUS01475,6,4340.87,
TXN0003219,24-03-2022,ITM0117,OUT020,CUS01998,12,761.21,1.4
TXN0002854,29-12-2019,ITM0363,OUT022,CUS01830,3,501.75,4.6
TXN0008564,14-09-2018,ITM0062,OUT031,CUS00882,15,1978.81,4.5
TXN0006015,03-10-2019,ITM0071,OUT018,CUS01491,3,,4.5
TXN0007692,28-06-2023,ITM0429,OUT047,CUS00094,15,4720.39,1.9
TXN0009316,05-07-2019,ITM0319,OUT035,CUS01246,18,3457.48,2.9
